PRVDR_CTGRY_SBTYP_CD,PRVDR_CTGRY_CD,FAC_NAME,PRVDR_NUM,STATE_CD,PGM_TRMNTN_CD,ZIP_CD,Year
1.0,1,FLOW MEMORIAL HOSPITAL,450416,TX,1,76201.0,
1.0,1,LIBERTY DAYTON COMMUNITY HOSPITAL LC,450417,TX,7,77575.0,
1.0,1,BELLAIRE MEDICAL CENTER,450418,TX,1,77081.0,
1.0,1,TEXAS HEALTH HARRIS METHODIST HOSPITAL AZLE,450419,TX,0,76020.0,
1.0,1,DENTON OSTEOPATHIC HOSP INC,450421,TX,1,76201.0,
1.0,1,BAYLOR MEDICAL CENTER AT UPTOWN,450422,TX,0,75204.0,
1.0,1,TWELVE OAKS HOSPITAL,450423,TX,1,77027.0,
1.0,1,HOUSTON METHODIST SAN JACINTO HOSPITAL,450424,TX,0,77521.0,
1.0,1,COMMUNITY HOSPITAL OF TYLER,450425,TX,4,75702.0,
1.0,1,HI PLAINS HOSPITAL,450429,TX,1,79041.0,
1.0,1,ST DAVID'S MEDICAL CENTER,450431,TX,0,78705.0,
1.0,1,COLORADO FAYETTE MEDICAL CENTER,450438,TX,1,78962.0,
1.0,1,DEATON HOSPITAL,450440,TX,1,77547.0,
1.0,1,RIVERSIDE GENERAL HOSPITAL,450446,TX,1,77004.0,
1.0,1,NAVARRO REGIONAL HOSPITAL,450447,TX,0,75110.0,
1.0,1,GOLIAD COUNTY HOSPITAL,450450,TX,4,77963.0,
1.0,1,GLEN ROSE MEDICAL CENTER,450451,TX,0,76043.0,
1.0,1,ROSEBUD COMMUNITY HOSPITAL,450454,TX,1,76570.0,
1.0,1,HARDIN MEMORIAL HOSP,450455,TX,1,77625.0,
1.0,1,METHODIST HOSPITAL LUBBOCK,450457,TX,1,79410.0,
1.0,1,MENARD HOSPITAL,450458,TX,1,76859.0,
1.0,1,MASON MEMORIAL HOSP,450459,TX,3,76856.0,
1.0,1,TYLER COUNTY HOSPITAL,450460,TX,0,75979.0,
1.0,1,TEXAS HEALTH PRESBYTERIAN HOSPITAL  DALLAS,450462,TX,0,75231.0,
1.0,1,HASKELL MEMORIAL HOSPITAL,450464,TX,1,79521.0,
1.0,1,MATAGORDA REGIONAL MEDICAL CENTER,450465,TX,0,77414.0,
1.0,1,MADISON ST JOSEPH HEALTH CENTER,450467,TX,1,77864.0,
1.0,1,WILSON N JONES REGIONAL MEDICAL CENTER,450469,TX,0,75091.0,
1.0,1,BURLESON MEMORIAL HOSPITAL,450472,TX,2,77836.0,
1.0,1,MEMORIAL HOSPITAL,450473,TX,1,75935.0,
1.0,1,ETMC HENDERSON,450475,TX,0,75652.0,
1.0,1,RANGER GENERAL HOSPITAL,450476,TX,1,76470.0,
1.0,1,COMMUNITY MEM HOSP,450481,TX,1,75844.0,
1.0,1,WOODLAND HEIGHTS MEDICAL CENTER,450484,TX,0,75904.0,
1.0,1,CHILDRESS GENERAL HOSPITAL,450486,TX,1,76844.0,
1.0,1,ALLEGIANCE SPECIALTY HOSPITAL OF KILGORE,450488,TX,0,75662.0,
1.0,1,MEDICAL ARTS HOSPITAL,450489,TX,0,79331.0,
1.0,1,NEWTON COUNTY MEMORIAL HOSPITAL,450492,TX,1,75966.0,
1.0,1,MAURITZ MEMORIAL HOSPITAL,450493,TX,1,77962.0,
1.0,1,BOWIE MEMORIAL HOSPITAL,450497,TX,0,76230.0,
1.0,1,STEPHENS MEMORIAL HOSPITAL,450498,TX,0,76424.0,
1.0,1,MEMORIAL HOSPITAL,450508,TX,0,75961.0,
1.0,1,HOSPITAL IN THE PINES INC,450513,TX,1,75668.0,
1.0,1,MID-JEFFERSON HOSPITAL,450514,TX,4,77627.0,
1.0,1,MEMORIAL MEDICAL CENTER SAN AUGUSTINE (451360),450517,TX,7,75972.0,
1.0,1,THE MEDICAL CENTER OF SOUTHEAST TEXAS,450518,TX,0,77640.0,
1.0,1,DIAGNOSTIC CENTER HOSPITAL,450523,TX,1,77030.0,
1.0,1,ROBERTSON REGIONAL MEDICAL CENTER,450527,TX,1,77859.0,
1.0,1,MAINLAND MEDICAL CENTER,450530,TX,1,77591.0,
1.0,1,OCHILTREE GENERAL HOSPITAL (451359),450534,TX,1,79070.0,
1.0,1,BAYCOAST MEDICAL CENTER,450535,TX,4,77520.0,
1.0,1,METHODIST RICHARDSON MEDICAL CENTER,450537,TX,0,75082.0,
1.0,1,ALVIN MEDICAL CENTER,450538,TX,1,77511.0,
1.0,1,COVENANT HOSPITAL PLAINVIEW,450539,TX,0,79072.0,
1.0,1,DOCTORS HOSPITAL-PARKWAY,450544,TX,1,77076.0,
1.0,1,WESTWOOD MEDICAL CENTER,450545,TX,1,79703.0,
1.0,1,ATH HEIGHTS HOSPITAL,450546,TX,7,77008.0,
1.0,1,EAST TEXAS MEDICAL CENTER QUITMAN,450547,TX,7,75783.0,
1.0,1,COLUMBIA N HOUSTON MED CTR AIRLINE CAM,450550,TX,1,77076.0,
1.0,1,RICE MEDICAL CENTER,450551,TX,1,77434.0,
1.0,1,CAPROCK HOSPITAL DISTRICT,450557,TX,1,79235.0,
1.0,1,ABILENE REGIONAL MEDICAL CENTER,450558,TX,0,79606.0,
1.0,1,GARZA MEMORIAL HOSPITAL,450559,TX,1,79356.0,
1.0,1,BAPTIST ST ANTHONY'S HEALTH SYSTEM,450561,TX,1,79106.0,
1.0,1,BAYLOR SCOTT & WHITE MEDICAL CENTER  GRAPEVINE,450563,TX,0,76051.0,
1.0,1,PALO PINTO GENERAL HOSPITAL,450565,TX,0,76067.0,
1.0,1,DUNCAN MEM HOSP,450567,TX,4,76110.0,
1.0,1,YORK PLAZA HOSPITAL & MEDICAL CENTER,450568,TX,5,77093.0,
1.0,1,BASTROP HOSPITAL,450569,TX,1,78602.0,
1.0,1,SILSBEE DOCTORS HOSPITAL,450570,TX,1,77656.0,
1.0,1,SHANNON MEDICAL CENTER,450571,TX,0,76903.0,
1.0,1,CHRISTUS JASPER MEMORIAL HOSPITAL,450573,TX,0,75951.0,
1.0,1,CONCHO COUNTY HOSPITAL,450574,TX,1,76837.0,
1.0,1,PRESBYTERIAN HOSPITAL OF COMMERCE,450575,TX,1,75428.0,
1.0,1,BLACKWELL HOSP S EASTLAND CO HOSP DIST,450577,TX,2,76454.0,
1.0,1,HEMPHILL COUNTY HOSPITAL,450578,TX,0,79014.0,
1.0,1,CROCKETT COUNTY HOSPITAL,450579,TX,3,76943.0,
1.0,1,HOUSTON COUNTY MEDICAL CENTER,450580,TX,0,75835.0,
1.0,1,TAFT HOSPITAL DISTRICT,450581,TX,1,78390.0,
1.0,1,SCHLEICHER COUNTY MEDICAL CENTER,450582,TX,5,76936.0,
1.0,1,KIMBLE HOSPITAL,450583,TX,1,76849.0,
1.0,1,WILBARGER GENERAL HOSPITAL,450584,TX,0,76384.0,
1.0,1,SEYMOUR HOSPITAL,450586,TX,0,76380.0,
1.0,1,BROWNWOOD REGIONAL MEDICAL CENTER,450587,TX,0,76801.0,
1.0,1,MARION COUNTY HOSPITAL,450588,TX,1,75657.0,
1.0,1,GRANVILLE C MORTON HOSPITAL,450590,TX,1,75235.0,
1.0,1,ANGLETON-DANBURY MEDICAL CENTER,450591,TX,1,77515.0,
1.0,1,HUBBARD HOSPITAL,450595,TX,5,76648.0,
1.0,1,LAKE GRANBURY MEDICAL CENTER,450596,TX,0,76048.0,
1.0,1,CUERO COMMUNITY HOSPITAL,450597,TX,0,77954.0,
1.0,1,E L GRAHAM MEMORIAL HOSPITAL,450600,TX,1,76437.0,
1.0,1,CULBERSON COUNTY HOSPITAL DISTRICT,450603,TX,1,79855.0,
1.0,1,HILL COUNTRY MEMORIAL HOSPITAL INC,450604,TX,0,78624.0,
1.0,1,CARE REGIONAL MEDICAL CENTER,450605,TX,0,78336.0,
1.0,1,REAGAN MEMORIAL HOSPITAL,450607,TX,7,76932.0,
1.0,1,LYNN COUNTY HOSPITAL DISTRICT,450609,TX,1,79373.0,
1.0,1,MEMORIAL HERMANN MEMORIAL CITY MEDICAL CENTER,450610,TX,0,77024.0,
1.0,1,COOK MEMORIAL HOSPITAL,450613,TX,1,79336.0,
1.0,1,HILLCREST MEDICAL CENTER AT WEST,450614,TX,1,76691.0,
1.0,1,ATLANTA HOSPITAL AUTHORITY,450615,TX,1,75551.0,
1.0,1,CLEAR LAKE REGIONAL MEDICAL CENTER,450617,TX,0,77598.0,
1.0,1,DIMMIT REGIONAL HOSPITAL,450620,TX,0,78834.0,
1.0,1,TEAGUE GENERAL HOSPITAL,450621,TX,1,75860.0,
1.0,1,NORTHEAST MEDICAL CENTER,450623,TX,7,75418.0,
1.0,1,NEW BOSTON GENERAL HOSPITAL,450624,TX,1,75570.0,
1.0,1,JACKSON COUNTY HOSPITAL DISTRICT,450626,TX,7,77957.0,
1.0,1,WILLACY METHODIST HOSP,450627,TX,1,78580.0,
1.0,1,LIMESTONE MEDICAL CENTER,450628,TX,1,76642.0,
1.0,1,COLONIAL HILLS HOSPITAL,450629,TX,7,78230.0,
1.0,1,SPRING BRANCH MEDICAL CENTER,450630,TX,4,77055.0,
1.0,1,METHODIST SPECIALTY AND TRANSPLANT HOS,450631,TX,1,78229.0,
1.0,1,W J MANGOLD MEMORIAL HOSPITAL,450632,TX,1,79241.0,
1.0,1,METROPOLITAN METHODIST HOSPITAL,450633,TX,1,78212.0,
1.0,1,DENTON REGIONAL MEDICAL CENTER,450634,TX,0,76210.0,
1.0,1,"INST FOR IMMUNOLOGICAL DISORDERS,THE",450635,TX,1,77076.0,
1.0,1,DOCTORS HOSPITAL,450637,TX,1,77304.0,
1.0,1,HOUSTON NORTHWEST MEDICAL CENTER,450638,TX,0,77090.0,
1.0,1,TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD,450639,TX,0,76022.0,
1.0,1,NOCONA GENERAL HOSPITAL,450641,TX,0,76255.0,
1.0,1,DOCTORS HOSPITAL OF LAREDO,450643,TX,0,78041.0,
1.0,1,WEST HOUSTON MEDICAL CENTER,450644,TX,0,77082.0,
1.0,1,DEL SOL MEDICAL CENTER,450646,TX,1,79925.0,
1.0,1,MEDICAL CITY DALLAS HOSPITAL,450647,TX,0,75230.0,
1.0,1,RICHARDS MEMORIAL HOSPITAL,450648,TX,1,76567.0,
1.0,1,HEART OF TEXAS MEMORIAL HOSPITAL,450649,TX,1,76825.0,
1.0,1,MEDICAL CENTER OF PLANO,450651,TX,0,75075.0,
1.0,1,PALO DURO HOSPITAL,450652,TX,1,79015.0,
1.0,1,SCENIC MOUNTAIN MEDICAL CENTER,450653,TX,0,79720.0,
1.0,1,STARR COUNTY MEMORIAL HOSPITAL,450654,TX,0,78582.0,
1.0,1,MEMORIAL HOSP OF WALLER CO,450655,TX,1,77445.0,
1.0,1,NACOGDOCHES MEDICAL CENTER,450656,TX,0,75961.0,
1.0,1,CITY OAKS HOSPITAL,450657,TX,1,75203.0,
1.0,1,EAST TEXAS MEDICAL CENTER - FAIRFIELD,450658,TX,0,75840.0,
1.0,1,PARK PLAZA HOSPITAL,450659,TX,0,77004.0,
1.0,1,MEDICAL CTR HOSP,450660,TX,1,77054.0,
1.0,1,ODESSA REGIONAL MEDICAL CENTER,450661,TX,0,79761.0,
1.0,1,VALLEY REGIONAL MEDICAL CENTER,450662,TX,0,78526.0,
1.0,1,OTTO KAISER MEMORIAL HOSPITAL,450665,TX,7,78119.0,
1.0,1,BEAUMONT MEDICAL AND SURGICAL CENTER,450666,TX,1,77701.0,
1.0,1,STONEWALL MEMORIAL HOSPITAL,450667,TX,1,79502.0,
1.0,1,SIERRA MEDICAL CENTER,450668,TX,0,79902.0,
1.0,1,MEDICAL CENTER OF LEWISVILLE,450669,TX,0,75057.0,
1.0,1,TOMBALL REGIONAL MEDICAL CENTER,450670,TX,0,77375.0,
1.0,1,KNOX CO HOSP DISTRICT,450671,TX,1,79529.0,
1.0,1,PLAZA MEDICAL CENTER OF FORT WORTH,450672,TX,0,76104.0,
1.0,1,ELECTRA MEMORIAL HOSPITAL,450673,TX,1,76360.0,
1.0,1,"WOMANS HOSPITAL OF TEXAS,THE",450674,TX,0,77054.0,
1.0,1,MEDICAL CENTER OF ARLINGTON,450675,TX,0,76015.0,
1.0,1,WEST COKE CO HOSP DISTRICT,450676,TX,1,76945.0,
1.0,1,TEXAS HEALTH HUGULEY HOSPITAL FORT WORTH SOUTH,450677,TX,0,76028.0,
1.0,1,BAYLOR SCOTT AND WHITE MEDICAL CENTER WHITE ROCK,450678,TX,0,75218.0,
1.0,1,LEON COUNTY MEMORIAL HOSPITAL INC,450679,TX,1,75831.0,
1.0,1,ST LUKES LUTHERAN HOSPITAL,450681,TX,1,78229.0,
1.0,1,SOUTHEASTERN METHODIST HOSPITAL,450682,TX,1,75217.0,
1.0,1,RENAISSANCE HOSPITAL TERRELL,450683,TX,5,75160.0,
1.0,1,MEMORIAL HERMANN NORTHEAST,450684,TX,0,77338.0,
1.0,1,LUTHERAN GENERAL HOSPITAL,450685,TX,1,78285.0,
1.0,1,UNIVERSITY MEDICAL CENTER,450686,TX,0,79415.0,
1.0,1,PIONEER PARK MEDICAL CENTER,450687,TX,1,75061.0,
1.0,1,DALLAS REGIONAL MEDICAL CENTER,450688,TX,0,75149.0,
1.0,1,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER,450690,TX,0,75708.0,
1.0,1,PHYSICIANS REGIONAL HOSPITAL,450691,TX,1,75098.0,
1.0,1,EL CAMPO MEMORIAL HOSPITAL,450694,TX,0,77437.0,
1.0,1,LIFECARE MEDICAL ARTS HOSPITAL L P,450696,TX,1,75235.0,
1.0,1,SOUTHWEST GENERAL HOSPITAL,450697,TX,0,78224.0,
1.0,1,LAMB HEALTHCARE CENTER,450698,TX,0,79339.0,
1.0,1,SABINE COUNTY HOSPITAL,450700,TX,1,75948.0,
1.0,1,LONGVIEW REGIONAL MEDICAL CENTER,450702,TX,0,75605.0,
1.0,1,COLUMBIA MEDICAL ARTS HOSPITAL,450703,TX,1,75501.0,
1.0,1,TRI CITY HEALTH CENTRE INC,450704,TX,1,75227.0,
1.0,1,RANKIN COUNTY HOSPITAL DISTRICT,450705,TX,1,79778.0,
1.0,1,KATY MEDICAL CENTER,450706,TX,1,77494.0,
1.0,1,HOUSTON METHODIST ST JOHN HOSPITAL,450709,TX,0,77058.0,
1.0,1,RIO GRANDE REGIONAL HOSPITAL,450711,TX,0,78503.0,
1.0,1,STARLITE VILLAGE HOSPITAL,450712,TX,1,78010.0,
1.0,1,ST DAVID'S SOUTH AUSTIN MEDICAL CENTER,450713,TX,0,78704.0,
1.0,1,MEDICAL CENTER AT LANCASTER,450715,TX,1,75146.0,
1.0,1,CYPRESS FAIRBANKS MEDICAL CENTER,450716,TX,0,77065.0,
1.0,1,FORT BEND MEDICAL CENTER HOSPITAL,450717,TX,1,77459.0,
1.0,1,ROUND ROCK MEDICAL CENTER,450718,TX,0,78681.0,
1.0,1,MANSFIELD HOSPITAL,450719,TX,1,76063.0,
1.0,1,LYNDON B JOHNSON MEMORIAL HOSPITAL,450720,TX,1,78636.0,
1.0,1,W Q RICHARDS MEMORIAL HOSPITAL,450721,TX,1,79248.0,
1.0,1,KIRBYVILLE COMMUNITY HOSPITAL,450722,TX,1,75956.0,
1.0,1,METHODIST CHARLTON MEDICAL CENTER,450723,TX,0,75237.0,
1.0,1,DETAR HOSPITAL NORTH,450724,TX,1,77904.0,
1.0,1,METHODIST WOMENS AND CHILDRENS HOSPITA,450725,TX,1,78229.0,
1.0,1,BROOKS COUNTY HOSPITAL,450726,TX,4,78355.0,
1.0,1,MITCHELL COUNTY HOSPITAL,450727,TX,1,79512.0,
1.0,1,MCCAMEY HOSPITAL AND CONVALESCENT CTR,450728,TX,1,79752.0,
1.0,1,LAKE CLIFF HOSPITAL,450729,TX,1,75203.0,
1.0,1,BAYLOR SCOTT AND WHITE MEDICAL CENTER CARROLLTON,450730,TX,0,75010.0,
1.0,1,MEMORIAL HOSPITAL - THE WOODLANDS,450732,TX,1,77380.0,
1.0,1,NORTHEAST METHODIST HOSPITAL,450733,TX,1,78233.0,
1.0,1,SAN ANTONIO STATE CHEST HOSPITAL,450734,TX,7,78223.0,
1.0,1,SCHLEICHER COUNTY MEDICAL CENTER,450735,TX,3,76936.0,
1.0,1,WORTHAM HOSPITAL,450736,TX,1,76693.0,
1.0,1,CLEARVIEW HOSPITAL,450737,TX,1,79704.0,
1.0,1,MINEOLA GENERAL HOSPITAL INC,450738,TX,1,76773.0,
1.0,1,MERIDIAN HOSPITAL,450739,TX,1,76665.0,
1.0,1,COMFORT COMMUNITY HOSPITAL,450740,TX,4,78013.0,
1.0,1,HUBBARD HOSPITAL,450741,TX,1,76648.0,
1.0,1,BAYLOR SCOTT AND WHITE MEDICAL CENTER LAKE POINTE,450742,TX,0,75088.0,
1.0,1,TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON,450743,TX,0,76201.0,
1.0,1,HUBBARD HOSPITAL,450744,TX,1,76648.0,
1.0,1,SCHICK SHADEL HOSP OF DALLAS FT WORTH,450745,TX,1,76180.0,
1.0,1,KNOX COUNTY HOSPITAL,450746,TX,0,79529.0,
1.0,1,PALESTINE REGIONAL MEDICAL CENTER,450747,TX,0,75801.0,
1.0,1,MAURITZ MEMORIAL HOSPITAL,450748,TX,1,77962.0,
1.0,1,EAST TEXAS MEDICAL CENTER TRINITY,450749,TX,0,75862.0,
1.0,1,LAKES REGIONAL MEDICAL CENTER,450750,TX,1,75951.0,
1.0,1,LIVING HOPE NEW BOSTON MEDICAL CENTER,450751,TX,6,75570.0,
1.0,1,LANDMARK MED CTR,450752,TX,1,79902.0,
1.0,1,HOSPITAL IN THE PINES,450753,TX,1,75668.0,
1.0,1,HAMILTON GENERAL HOSPITAL,450754,TX,0,76531.0,
1.0,1,COVENANT HOSPITAL LEVELLAND,450755,TX,0,79336.0,
1.0,1,SAN SABA HOSP,450756,TX,1,76877.0,
1.0,1,WINKLER COUNTY MEMORIAL HOSPITAL,450757,TX,1,79745.0,
1.0,1,HEALTHSOUTH DALLAS REHAB HOSPITAL,450758,TX,1,75235.0,
1.0,1,COMM HOSP OF TYLER,450759,TX,1,75702.0,
1.0,1,SOUTHWESTERN GENERAL HOSPITAL,450760,TX,3,79902.0,
1.0,1,MULESHOE AREA MEDICAL CENTER,450761,TX,7,79347.0,
1.0,1,GOLDEN PLAINS COMMUNITY HOSPITAL,450763,TX,7,79007.0,
1.0,1,HARRIS CONTINUED CARE HOSP,450764,TX,7,76104.0,
1.0,1,ST LUKES HOSPITAL OF CALDWELL COUNTY,450765,TX,3,78644.0,
1.0,1,UT SOUTHWESTERN UNIVERSITY HOSPITAL-ZALE LIPSHY,450766,TX,0,75390.0,
1.0,1,CHARLES R DREW MED CTR,450767,TX,1,77020.0,
1.0,1,MANSFIELD COMM HOSP,450768,TX,1,76063.0,
1.0,1,STONEWALL MEM HOSP,450769,TX,1,79502.0,
1.0,1,CENTRAL TEXAS HOSPITAL,450770,TX,5,76520.0,
1.0,1,TEXAS HEALTH PRESBYTERIAN HOSPITAL PLANO,450771,TX,0,75093.0,
1.0,1,INTRACARE MEDICAL PAVILION HOSPITAL,450773,TX,1,77054.0,
1.0,1,TOPS SURGICAL SPECIALTY HOSPITAL,450774,TX,0,77090.0,
1.0,1,KINGWOOD MEDICAL CENTER,450775,TX,0,77325.0,
1.0,1,COLEMAN COUNTY MEDICAL CENTER,450776,TX,1,76834.0,
1.0,1,BURLESON ST JOSEPH HEALTH CENTER,450777,TX,1,77836.0,
1.0,1,CROCKETT COUNTY HOSPITAL,450778,TX,4,76943.0,
1.0,1,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F,450779,TX,0,76132.0,
1.0,1,METHODIST AMBULATORY SURGERY HOSPITAL NW,450780,TX,0,78240.0,
1.0,1,HEALTHSOUTH DALLAS REHABILITATION INST,450781,TX,4,75220.0,
1.0,1,THC ARLINGTON,450783,TX,7,76011.0,
1.0,1,TOTAL LIFE CARE CENTER,450784,TX,7,77006.0,
1.0,1,SURGICARE SPEC HOSP OF CORPUS CHRISTI,450785,TX,1,78404.0,
1.0,1,AMERICAN TRANSITIONAL HOSP-HOUSTON W,450786,TX,7,77055.0,
1.0,1,MEMORIAL ACUTE LONG TERM CARE HOSP,450787,TX,7,75901.0,
1.0,1,"CORPUS CHRISTI MEDICAL CENTER,THE",450788,TX,0,78412.0,
1.0,1,TRANSITIONAL HOSP CORP OF HOUSTON,450789,TX,7,77065.0,
1.0,1,SPECIAL CARE CTR OF ST ELIZABETH HOSP,450790,TX,7,77702.0,
1.0,1,TEXOMA MED CTR RESTORATIVE CARE HOSP,450791,TX,7,75020.0,
1.0,1,IHS HOSPITAL AT HOUSTON,450792,TX,7,77087.0,
1.0,1,COMPASS HOSP OF SAN ANTONIO THE,450793,TX,7,78247.0,
1.0,1,CHRISTOPHER HOUSE,450794,TX,1,78763.0,
1.0,1,ST ANTHONY'S HOSPITAL,450795,TX,3,77093.0,
1.0,1,NORTHWEST TEXAS SURGERY CENTER,450796,TX,1,79109.0,
1.0,1,HOUSTON HOSPITAL FOR SPECIALIZED SURGERY,450797,TX,0,77004.0,
1.0,1,BROOKS HOSPITAL INC,450798,TX,5,75551.0,
1.0,1,COMPASS HOSP OF DALLAS,450799,TX,1,75115.0,
1.0,1,EAST TEXAS MED CTR SPECIALTY HOSP,450800,TX,7,75701.0,
1.0,1,CHRISTUS ST MICHAEL HEALTH SYSTEM,450801,TX,0,75504.0,
1.0,1,PANHANDLE SURGICAL HOSPITAL,450802,TX,1,79106.0,
1.0,1,DOCTORS HOSPITAL TIDWELL,450803,TX,0,77091.0,
1.0,1,TEXAS ORTHOPEDIC HOSPITAL,450804,TX,0,77030.0,
1.0,1,ATH HOUSTON MEDICAL CTR,450805,TX,7,77054.0,
1.0,1,CHRISTUS SPOHN HOSPITAL SOUTH,450806,TX,1,78414.0,
1.0,1,REAGAN MEM HOSP,450807,TX,1,76932.0,
1.0,1,NORTHWEST HILLS SURGICAL HOSPITAL,450808,TX,0,78731.0,
1.0,1,NORTH AUSTIN MEDICAL CENTER,450809,TX,0,78758.0,
1.0,1,CASA A SPECIAL HOSPITAL,450810,TX,1,77054.0,
1.0,1,MCALLEN MEDICAL CENTER/ HEART HOSPITAL,450811,TX,1,78503.0,
1.0,1,DUBUIS HOSP FOR CONTINUING CARE,450812,TX,7,77002.0,
1.0,1,COMMUNITY GENERAL HOSPITAL,450813,TX,1,78017.0,
1.0,1,BEACON HEALTH LTD,450814,TX,1,77380.0,
1.0,1,SPECIALTY HOSPITAL OF TEXARKANA,450815,TX,4,75504.0,
1.0,1,RENAISSANCE WOMEN'S CENTER OF AUSTIN,450817,TX,1,78746.0,
1.0,1,SCCI HOSPITAL SAN ANGELO,450818,TX,1,76905.0,
1.0,1,DUBUIS HOSP FOR CONTIN CARE TEXARKANA,450819,TX,7,75503.0,
1.0,1,METHODIST SUGAR LAND HOSPITAL,450820,TX,0,77479.0,
1.0,1,LAS COLINAS MEDICAL CENTER,450822,TX,0,75039.0,
1.0,1,SCHLEICHER COUNTY MEDICAL CENTER,450823,TX,1,76936.0,
1.0,1,HEART HOSPITAL OF AUSTIN,450824,TX,1,78756.0,
1.0,1,CORNERSTONE REGIONAL HOSPITAL,450825,TX,0,78539.0,
1.0,1,PRESBYTERIAN MEDICAL CENTER OF WYLIE,450826,TX,1,75098.0,
1.0,1,KELL WEST REGIONAL HOSPITAL,450827,TX,0,76310.0,
1.0,1,CHRISTUS SPOHN HOSPITAL ALICE,450828,TX,0,78332.0,
1.0,1,HEALTHSOUTH SURGERY CENTER OF PECAN VALLEY,450829,TX,1,78222.0,
1.0,1,BIG BEND REGIONAL MEDICAL CENTER,450830,TX,7,79830.0,
1.0,1,SURGERY SPECIALTY HOSPITALS OF AMERICA SE HOUSTON,450831,TX,0,77504.0,
1.0,1,HOUSTON METHODIST ST CATHERINE HOSPITAL,450832,TX,7,77450.0,
1.0,1,ENNIS REGIONAL MEDICAL CENTER,450833,TX,0,75119.0,
1.0,1,"PHYSICIANS CENTRE,THE",450834,TX,0,77802.0,
1.0,1,MEMORIAL HERMANN CONTINUING CARE HOSP,450835,TX,7,77080.0,
1.0,1,KINDRED HOSPITAL-WHITE ROCK,450836,TX,1,75218.0,
1.0,1,SELECT SPECIALTY HOSPITAL SAN ANTONIO,450837,TX,1,78205.0,
1.0,1,DICKERSON MEMORIAL HOSPITAL,450838,TX,1,75951.0,
1.0,1,SHELBY REGIONAL MEDICAL CENTER,450839,TX,5,75935.0,
1.0,1,TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN,450840,TX,0,75013.0,
1.0,1,BROWNSVILLE SURGICAL HOSPITAL,450841,TX,1,78526.0,
1.0,1,MEMORIAL HERMANN CONTINUING CARE SW,450842,TX,3,77074.0,
1.0,1,METHODIST WILLOWBROOK HOSPITAL,450844,TX,0,77070.0,
1.0,1,EL PASO SPECIALTY HOSPITAL,450845,TX,0,79902.0,
1.0,1,SCCI HOSPITAL  EL PASO,450846,TX,7,79902.0,
1.0,1,MEMORIAL HERMANN KATY HOSPITAL,450847,TX,0,77494.0,
1.0,1,MEMORIAL HERMANN SUGAR LAND HOSPITAL,450848,TX,0,77479.0,
1.0,1,BARIX CLINICS OF TEXAS INC,450849,TX,1,75098.0,
1.0,1,"WEST TEXAS MEDICAL CENTER, LLC",450850,TX,1,79701.0,
1.0,1,BAYLOR HEART AND VASCULAR HOSPITAL,450851,TX,0,75226.0,
1.0,1,SELECT SPECIALTY HOSPITAL SOUTH DALLAS,450852,TX,7,75115.0,
1.0,1,BAYLOR MEDICAL CENTER AT FRISCO,450853,TX,0,75034.0,
1.0,1,DUBUIS HOSPITAL OF PARIS,450854,TX,1,75462.0,
1.0,1,HARLINGEN MEDICAL CENTER,450855,TX,0,78550.0,
1.0,1,SOUTH TEXAS SPINE AND SURGICAL HOSPITAL,450856,TX,0,78258.0,
1.0,1,SEMPERCARE HOSPITAL OF MIDLAND,450857,TX,1,79703.0,
1.0,1,"PHYSICIAN'S METROPLEX HOSPITAL, LLC",450858,TX,1,76018.0,
1.0,1,GOLDEN TRIANGLE SPECIALITY MEDICAL CENTER,450859,TX,1,77642.0,
1.0,1,SUGAR LAND SURGICAL HOSPITAL LLP,450860,TX,0,77479.0,
1.0,1,SEMPERCARE HOSPITAL OF LONGVIEW,450861,TX,4,75601.0,
1.0,1,ST LUKE'S THE WOODLANDS HOSPITAL,450862,TX,0,77384.0,
1.0,1,REGENCY HOSPITAL OF ODESSA,450863,TX,1,79760.0,
1.0,1,TEXAS SPINE AND JOINT HOSPITAL,450864,TX,0,75701.0,
1.0,1,SETON SOUTHWEST HOSPITAL,450865,TX,0,78737.0,
1.0,1,DUBUIS HOSPITAL OF CORPUS CHRISTI,450866,TX,7,78404.0,
1.0,1,SETON NORTHWEST HOSPITAL,450867,TX,0,78759.0,
1.0,1,ALLIANCE HOSPITAL,450868,TX,1,79761.0,
1.0,1,DOCTORS HOSPITAL AT RENAISSANCE,450869,TX,0,78539.0,
1.0,1,"SELECT SPECIALTY HOSPITAL - CONROE, INC (452089)",450870,TX,7,77304.0,
1.0,1,ARISE AUSTIN MEDICAL CENTER,450871,TX,0,78746.0,
1.0,1,USMD HOSPITAL AT ARLINGTON L P,450872,TX,0,76017.0,
1.0,1,PROMISE SPECIALTY HOSPITAL OF SAN ANTONIO (452090),450873,TX,0,78224.0,
1.0,1,BAYLOR SURGICAL HOSPITAL AT LAS COLINAS,450874,TX,0,75063.0,
1.0,1,QUAIL CREEK SURGICAL HOSPITAL,450875,TX,0,79124.0,
1.0,1,LUBBOCK HEART HOSPITAL LP,450876,TX,0,79416.0,
